timestamp,source,event_details_change,event_login,event_password_change
2023-10-09 17:24:54.394119464,C476313806,0,0,1
2023-10-11 06:13:36.832117633,C669906110,1,0,0
2023-10-11 00:27:36.242993515,C289617636,0,0,1
2023-10-09 16:45:56.134971173,C1516949785,1,0,0
2023-10-10 20:39:36.037224838,C758849918,0,0,1
2023-10-10 23:43:00.258723112,C50049566,1,0,0
2023-10-11 07:02:06.509013531,C1375512856,1,0,0
2023-10-10 04:47:41.254057859,C2081956948,0,1,0
2023-10-09 23:49:29.092330069,C1400578246,1,0,0
2023-10-10 01:53:13.057538372,C1901064095,0,1,0
2023-10-10 00:13:13.004319644,C458379262,0,0,1
2023-10-11 09:16:38.420770056,C779868884,0,1,0
2023-10-10 18:30:22.665701855,C1180936672,0,1,0
2023-10-11 13:40:25.907154748,C1694039833,0,0,1
2023-10-11 02:58:29.925737405,C1547534233,1,0,0
2023-10-11 08:03:20.708225296,C791033780,1,0,0
2023-10-11 03:30:52.238866110,C1690998552,0,1,0
2023-10-11 15:37:25.639624401,C34104097,0,1,0
2023-10-11 13:06:10.583064935,C1257820473,1,0,0
2023-10-11 06:52:16.626672949,C1227773968,1,0,0
2023-10-09 16:22:46.248296152,C72353846,0,1,0
2023-10-09 22:02:47.660374510,C1883823119,0,1,0
2023-10-10 01:43:43.695016680,C2008428493,1,0,0
2023-10-09 16:46:11.681809786,C539791425,0,1,0
2023-10-10 00:38:23.057566182,C297745197,0,0,1
2023-10-10 20:10:37.886308475,C638917294,0,0,1
2023-10-10 01:34:38.275792898,C413065793,0,0,1
2023-10-09 21:03:51.954693914,C1695454092,0,0,1
2023-10-10 23:19:22.867637668,C411880353,0,0,1
2023-10-11 10:00:02.411227259,C1648082819,1,0,0
2023-10-10 12:46:00.757479395,C1007572087,0,0,1
2023-10-10 20:31:13.139035827,C389281305,0,1,0
2023-10-09 19:43:17.165901848,C1991820533,0,0,1
2023-10-10 01:06:05.152140080,C380412694,0,1,0
2023-10-11 02:05:16.116768948,C673994225,0,0,1
2023-10-11 07:13:37.301543410,C964123988,0,1,0
2023-10-10 03:06:55.261404572,C460167545,0,1,0
2023-10-10 09:39:51.810395326,C121798652,0,1,0
2023-10-09 23:13:35.438672923,C480975116,0,0,1
2023-10-10 08:45:41.876977616,C204205576,0,1,0
2023-10-10 23:53:50.213822491,C2063574289,0,1,0
2023-10-10 13:39:27.050412286,C1349106433,0,0,1
2023-10-11 04:36:26.049032351,C436675602,1,0,0
2023-10-10 13:28:58.734977789,C290140685,0,0,1
2023-10-11 07:59:22.932709273,C1156672988,0,1,0
2023-10-10 07:45:27.901155553,C1303935849,0,1,0
2023-10-10 03:48:03.816351975,C1343106500,0,0,1
2023-10-10 08:17:54.579982640,C531109799,1,0,0
2023-10-10 09:04:10.693868814,C1768220463,0,0,1
2023-10-09 20:09:50.468140640,C713872230,0,1,0
2023-10-10 11:15:25.872404348,C1990073844,0,0,1
2023-10-11 06:43:47.683715135,C1121327223,0,1,0
2023-10-10 21:17:03.065134355,C711451919,1,0,0
2023-10-10 21:13:54.166226341,C1890250226,1,0,0
2023-10-11 01:58:05.017483606,C2002713196,0,0,1
2023-10-10 04:39:45.637278378,C312072263,0,1,0
2023-10-11 11:42:02.470679854,C856674856,0,0,1
2023-10-10 06:24:05.037403712,C1200311106,0,0,1
2023-10-10 09:29:08.554993602,C226102422,0,1,0
2023-10-10 00:06:55.306683074,C735563623,0,0,1
2023-10-10 23:19:05.861074283,C2063574289,1,0,0
2023-10-10 16:28:52.069684542,C1189231170,1,0,0
2023-10-11 13:18:39.310734749,C764950264,0,0,1
2023-10-10 15:06:17.374424860,C1508025585,1,0,0
2023-10-10 16:26:41.014725613,C1489078579,0,0,1
2023-10-10 23:17:33.455161352,C1739071229,0,1,0
2023-10-10 04:42:38.015269142,C1717543260,0,0,1
2023-10-09 20:30:15.442307493,C1986701933,0,1,0
2023-10-11 09:45:02.238796275,C26716153,1,0,0
2023-10-11 04:11:03.623872478,C2085650948,1,0,0
2023-10-11 11:16:48.158671079,C1885719603,0,1,0
2023-10-09 22:32:43.741359757,C301483725,1,0,0
2023-10-11 13:06:38.757237126,C1622124632,1,0,0
2023-10-10 13:35:52.981178224,C1658450442,0,1,0
2023-10-11 06:23:28.321160165,C480951921,0,1,0
2023-10-11 01:43:24.595701793,C656031620,0,1,0
2023-10-11 13:50:57.233622063,C1436301390,0,1,0
2023-10-10 23:51:05.252393622,C1505370540,0,1,0
2023-10-10 05:24:10.728151004,C777971561,0,1,0
2023-10-10 22:16:15.979517878,C179748485,0,0,1
2023-10-10 06:38:39.582595687,C395508885,0,0,1
2023-10-10 02:38:27.111370927,C1456179400,0,0,1
2023-10-11 08:40:43.564327237,C1315400589,1,0,0
2023-10-09 17:49:05.487525734,C1949984685,0,0,1
2023-10-11 05:19:46.155316845,C1872803698,1,0,0
2023-10-11 08:37:49.011500469,C1059534096,1,0,0
2023-10-09 21:24:47.794715655,C1164613439,0,0,1
2023-10-11 12:07:37.696540944,C1652856443,0,1,0
2023-10-11 00:00:41.510878961,C2040640036,0,1,0
2023-10-10 06:24:49.842688016,C599293124,0,0,1
2023-10-10 07:52:59.796893534,C24198147,0,0,1
2023-10-10 12:44:18.096226138,C684153556,1,0,0
2023-10-10 10:57:01.112924711,C711859898,1,0,0
2023-10-11 05:16:51.386421152,C1690998552,0,1,0
2023-10-10 11:59:01.768299363,C2081591507,0,0,1
2023-10-09 22:03:25.587533849,C1633477199,0,0,1
2023-10-10 03:26:12.121457544,C2076671849,1,0,0
2023-10-09 23:14:55.706396584,C1826105311,0,1,0
2023-10-10 22:26:36.564311924,C1923945958,1,0,0
2023-10-10 22:59:17.642072698,C1440755608,0,0,1
2023-10-10 21:59:21.430227368,C909582983,1,0,0
2023-10-09 20:59:42.783236784,C318818410,0,1,0
2023-10-10 17:45:53.063345688,C949319027,0,0,1
2023-10-09 19:59:16.136235442,C1896828249,0,0,1
2023-10-10 17:06:17.349114659,C841956493,0,1,0
2023-10-09 23:36:41.769548350,C41461366,0,1,0
2023-10-09 22:15:07.433459971,C1209363182,0,0,1
2023-10-10 16:17:08.234532954,C1702053445,0,1,0
2023-10-10 12:58:58.162685164,C2130871815,0,0,1
2023-10-10 09:51:06.449029338,C2043927860,0,1,0
2023-10-10 09:14:44.990658444,C2029865097,0,0,1
2023-10-09 21:28:50.124808887,C708968659,0,0,1
2023-10-11 01:51:47.715804666,C868061193,0,0,1
2023-10-11 03:32:11.125516688,C1049957303,1,0,0
2023-10-10 19:23:51.984458413,C56859969,1,0,0
2023-10-11 05:31:57.041556553,C1647495093,0,1,0
2023-10-10 19:27:10.270516311,C864134074,0,1,0
2023-10-11 05:27:58.980207580,C564600361,0,0,1
2023-10-10 04:49:05.833300837,C1306889886,0,1,0
2023-10-10 10:19:02.099360480,C2085186254,1,0,0
2023-10-10 09:13:33.735225718,C404247926,0,0,1
2023-10-11 02:54:41.798412397,C647327489,0,1,0
2023-10-11 06:24:19.203631329,C461669469,0,1,0
2023-10-10 18:10:26.188619968,C694574500,1,0,0
2023-10-10 12:22:16.698886842,C1666444221,1,0,0
2023-10-11 04:45:46.346154502,C1237476993,1,0,0
2023-10-09 15:59:19.363379859,C42779194,0,0,1
2023-10-09 18:55:24.452036510,C512928735,1,0,0
2023-10-11 04:42:02.242888050,C905744010,0,0,1
2023-10-11 06:19:32.434730568,C1580753738,1,0,0
2023-10-09 19:12:16.814494710,C86466018,0,1,0
2023-10-10 04:06:03.993848089,C1793707767,0,0,1
2023-10-10 15:14:59.896368222,C574062699,0,1,0
2023-10-11 15:03:35.381532222,C985732014,1,0,0
2023-10-10 07:11:39.745331934,C1492110515,0,1,0
2023-10-11 05:18:47.981675549,C746599731,1,0,0
2023-10-10 05:21:46.510926199,C1947369699,1,0,0
2023-10-10 11:46:04.139635842,C1802714004,1,0,0
2023-10-10 11:26:42.976398285,C1207205377,1,0,0
2023-10-10 04:05:28.884788310,C707755349,1,0,0
2023-10-10 11:12:40.773666562,C490558731,0,1,0
2023-10-11 03:19:11.678952878,C2041168843,0,0,1
2023-10-11 05:29:10.483212935,C1159279360,0,1,0
2023-10-11 15:33:35.691063778,C2044183803,0,1,0
2023-10-10 18:34:24.602074623,C1394931354,0,1,0
2023-10-10 12:39:48.505299986,C194016923,1,0,0
2023-10-11 03:48:11.927677773,C5377162,0,0,1
2023-10-10 04:23:54.020336472,C200511130,0,0,1
2023-10-10 12:56:05.142280811,C820456300,0,0,1
2023-10-10 14:32:44.996610204,C111217068,0,1,0
2023-10-11 01:04:39.348681025,C1918088317,1,0,0
2023-10-10 02:13:47.696533160,C1800696439,1,0,0
2023-10-10 18:05:29.948122682,C655866157,0,0,1
2023-10-10 00:05:37.370625770,C897883896,0,1,0
2023-10-10 23:08:29.624337682,C1108226372,1,0,0
2023-10-10 16:12:06.304785872,C245908628,0,1,0
2023-10-10 17:45:35.875276912,C1703648667,0,0,1
2023-10-09 20:49:45.082206885,C436675850,1,0,0
2023-10-10 07:08:18.190726332,C1803364571,1,0,0
2023-10-09 22:08:39.548784428,C1610742916,0,1,0
2023-10-09 18:48:32.141697041,C39858251,0,0,1
2023-10-10 03:44:44.493875120,C125481968,0,1,0
2023-10-10 02:17:11.702322954,C1648096390,1,0,0
2023-10-10 00:46:42.804917696,C310751417,1,0,0
2023-10-10 07:07:24.281574859,C1009080922,0,1,0
2023-10-10 00:21:49.515535700,C450548035,0,1,0
2023-10-09 21:48:45.290873026,C2117244434,0,0,1
2023-10-10 05:20:24.635961316,C1607207670,0,1,0
2023-10-10 14:11:58.409327547,C1642592478,0,1,0
2023-10-11 03:57:36.670101901,C143836998,1,0,0
2023-10-11 09:21:58.463383293,C247537602,0,0,1
2023-10-11 03:15:28.850588564,C168191673,0,0,1
2023-10-10 16:33:17.021648026,C1838285576,0,0,1
2023-10-09 18:24:53.041618088,C1660830591,1,0,0
2023-10-09 19:35:53.199996115,C1916796804,1,0,0
2023-10-10 04:55:38.481996541,C235542568,0,0,1
2023-10-11 04:12:04.521024434,C1060470494,1,0,0
2023-10-10 19:06:22.985711899,C1321650743,0,1,0
2023-10-09 21:36:14.881674023,C1574217480,1,0,0
2023-10-10 11:16:38.772290083,C161101673,0,0,1
2023-10-10 05:15:25.799949710,C1707421914,0,0,1
2023-10-10 15:53:10.770284961,C1303226190,0,1,0
2023-10-09 18:15:46.088347977,C1411169363,0,0,1
2023-10-11 05:46:37.267262592,C1025104996,0,1,0
2023-10-11 04:49:48.114885534,C1559091388,0,1,0
2023-10-09 22:24:50.931195739,C2064491438,1,0,0
2023-10-11 04:55:34.069488494,C1648543319,1,0,0
2023-10-10 03:22:36.297728261,C272752096,1,0,0
2023-10-10 18:09:28.866807815,C2037338028,0,0,1
2023-10-10 03:09:34.721253913,C881776576,0,0,1
2023-10-10 05:17:39.701623169,C1807452084,0,0,1
2023-10-10 19:21:32.925908621,C233539413,0,1,0
2023-10-10 04:59:11.715407703,C1205257074,0,1,0
2023-10-10 23:02:44.912001937,C1098012335,0,1,0
2023-10-11 06:42:36.427957668,C722399783,1,0,0
2023-10-11 12:53:09.160691896,C2020967123,0,1,0
2023-10-11 13:04:45.738112901,C1060270098,1,0,0
2023-10-10 05:20:14.081358258,C1081944543,0,0,1
2023-10-11 12:26:12.504124576,C662836745,0,0,1
2023-10-11 07:29:19.397620067,C235542568,1,0,0
2023-10-09 18:53:29.520466816,C26045684,0,0,1
2023-10-10 22:16:04.410233818,C427983732,0,1,0
2023-10-10 13:59:05.366318875,C360122873,0,0,1
2023-10-11 10:25:05.409194537,C1847494890,0,0,1
2023-10-11 06:27:19.955114685,C1688560702,1,0,0
2023-10-10 19:44:42.144855889,C289617636,0,0,1
2023-10-11 10:02:00.982554436,C938819633,0,1,0
2023-10-10 12:49:07.055387086,C1698653726,1,0,0
2023-10-10 18:05:35.162618243,C1290724680,1,0,0
2023-10-10 20:35:15.550294910,C1503504810,1,0,0
2023-10-10 15:24:57.743277320,C1878030169,0,0,1
2023-10-10 09:31:10.274228193,C447271561,1,0,0
2023-10-11 10:14:10.110341862,C936435497,0,0,1
2023-10-10 21:27:19.591557076,C430171917,0,1,0
2023-10-11 02:18:22.509290619,C1002658784,1,0,0
2023-10-10 05:17:13.850813595,C874655320,0,0,1
2023-10-10 14:10:41.293832482,C107125195,0,0,1
2023-10-09 17:18:59.330966840,C1040980271,0,1,0
2023-10-11 13:00:06.688560316,C1090528803,1,0,0
2023-10-11 15:08:49.513337010,C409740988,0,1,0
2023-10-09 21:36:55.817278641,C851156881,0,0,1
2023-10-09 21:18:46.208323059,C1079254393,0,1,0
2023-10-10 21:28:36.162969112,C1051682954,1,0,0
2023-10-10 05:25:22.677066904,C1405664150,0,0,1
2023-10-10 00:15:05.963712037,C1209838312,0,1,0
2023-10-11 06:50:14.523008943,C128812892,1,0,0
2023-10-10 06:44:40.545813100,C1475317372,0,1,0
2023-10-10 17:58:28.548910085,C365096731,0,1,0
2023-10-10 01:23:46.562008076,C91915601,0,0,1
2023-10-11 01:25:12.816865651,C814878326,1,0,0
2023-10-10 14:41:08.281944849,C987955759,0,0,1
2023-10-11 11:34:21.797136700,C1072577677,1,0,0
2023-10-10 12:27:25.436044432,C793132240,1,0,0
2023-10-11 03:22:17.756183962,C1767103563,1,0,0
2023-10-10 05:32:48.791771245,C874725016,0,0,1
2023-10-09 23:20:33.754363402,C638163213,0,0,1
2023-10-09 22:57:19.006495521,C1326593353,0,1,0
2023-10-09 16:30:49.768506763,C15777324,0,1,0
2023-10-11 15:10:24.062428297,C841956493,0,0,1
2023-10-10 06:36:48.429732604,C489708690,0,0,1
2023-10-10 02:43:27.771750390,C762614808,0,0,1
2023-10-11 10:15:57.247875627,C698318224,0,1,0
2023-10-09 17:24:16.401992460,C638838388,0,0,1
2023-10-10 09:46:02.557745392,C1263461120,0,0,1
2023-10-09 15:44:45.895444055,C1275053057,0,1,0
2023-10-09 21:03:01.984316591,C1377339988,0,1,0
2023-10-09 17:24:45.874100147,C1569939854,0,0,1
2023-10-10 05:21:45.525308938,C353502635,0,1,0
2023-10-11 04:46:47.542319974,C75278863,1,0,0
2023-10-10 07:33:46.537998436,C1303695653,0,1,0
2023-10-10 04:05:23.733647985,C168361707,1,0,0
2023-10-09 17:27:01.067070450,C182918114,0,0,1
2023-10-10 10:33:13.817025095,C250546729,0,0,1
2023-10-11 09:34:22.044376067,C1060018471,1,0,0
2023-10-10 01:41:34.122884704,C257664421,0,1,0
2023-10-11 07:24:26.007069139,C64700533,1,0,0
2023-10-10 12:21:57.590608700,C380412694,0,1,0
2023-10-10 19:40:45.320406202,C959506480,1,0,0
2023-10-09 17:02:56.304884597,C364635096,0,0,1
2023-10-10 20:39:40.282735718,C1731163929,1,0,0
2023-10-11 11:36:17.202398053,C1890250226,0,1,0
2023-10-09 18:20:22.584915968,C1299496226,0,0,1
2023-10-11 10:08:41.790495139,C1449000407,0,1,0
2023-10-11 00:54:21.675025035,C1238891395,0,0,1
2023-10-11 03:37:25.760949425,C949319027,0,1,0
2023-10-10 21:55:38.785305505,C56197730,0,1,0
2023-10-10 05:14:49.095808,C249282739,0,0,1
2023-10-11 08:51:02.414319490,C1487982242,0,1,0
2023-10-10 16:08:10.532110555,C1474428806,0,1,0
2023-10-11 02:02:56.898906957,C1760524265,0,1,0
2023-10-11 12:54:46.005644412,C238779431,1,0,0
2023-10-10 02:12:42.369520473,C2087230127,1,0,0
2023-10-09 20:47:11.196107340,C1376617526,0,1,0
2023-10-11 06:57:07.692127972,C737765767,1,0,0
2023-10-10 17:06:32.074520324,C1060018471,0,1,0
2023-10-09 19:52:48.010230746,C1948728559,0,1,0
2023-10-11 14:48:33.058984450,C1347371891,1,0,0
2023-10-10 10:38:28.973852989,C1530262146,1,0,0
2023-10-10 05:53:35.594778020,C233548839,0,1,0
2023-10-10 04:07:49.238567112,C212188289,1,0,0
2023-10-10 15:00:15.581652724,C332611573,0,0,1
2023-10-10 21:14:25.957057571,C1464030920,0,0,1
2023-10-11 09:10:09.688671146,C656901929,0,1,0
2023-10-10 10:28:14.830590417,C1545484501,1,0,0
2023-10-10 03:40:34.106647557,C106397937,0,1,0
2023-10-11 04:42:58.239396209,C1546820736,0,0,1
2023-10-11 03:31:10.364377012,C71120756,0,1,0
2023-10-11 12:59:58.159588090,C1674379117,0,0,1
2023-10-10 12:26:31.603319614,C57136184,1,0,0
2023-10-09 22:45:25.260730272,C2126563017,0,1,0
2023-10-11 09:48:03.999278237,C1910153505,0,0,1
2023-10-11 07:49:59.263031509,C742393642,1,0,0
2023-10-11 14:04:51.909200385,C262404738,1,0,0
2023-10-10 04:36:15.692064343,C74848504,1,0,0
2023-10-10 18:27:49.233110591,C114981535,0,0,1
2023-10-10 14:47:54.775065097,C1923131377,1,0,0
2023-10-10 03:06:22.760769906,C1821681988,1,0,0
2023-10-09 22:32:04.547934399,C1165454845,1,0,0
2023-10-10 03:33:42.348465252,C727658706,1,0,0
2023-10-09 20:23:53.783723761,C464042268,0,0,1
2023-10-10 04:43:00.570455298,C2070935783,0,0,1
2023-10-11 02:41:46.854996991,C1433092877,0,0,1
2023-10-11 05:37:47.057072299,C368299362,0,0,1
2023-10-11 12:02:24.024782007,C1939349733,0,0,1
2023-10-11 08:16:39.390179540,C739658140,0,1,0
2023-10-11 10:40:21.509030009,C1992960127,0,1,0
2023-10-10 19:49:37.915259931,C1871594117,1,0,0
2023-10-10 09:22:00.957188309,C205797331,0,0,1
2023-10-10 15:49:33.675193638,C92282564,0,1,0
2023-10-10 17:04:05.710895987,C893276958,1,0,0
2023-10-11 08:11:59.077733355,C95715318,0,0,1
2023-10-10 22:28:24.419551546,C5377162,1,0,0
2023-10-09 22:02:13.740436802,C1763624260,0,1,0
2023-10-10 20:22:02.431031810,C1005495267,0,0,1
2023-10-11 15:38:37.902448542,C1769401317,0,0,1
2023-10-10 11:17:26.082487657,C531109799,0,0,1
2023-10-10 13:23:42.240891968,C1356412685,0,1,0
2023-10-11 01:12:52.895299649,C1641760998,0,0,1
2023-10-10 20:12:09.782160008,C140234280,0,1,0
2023-10-10 13:50:47.655293244,C1069635670,0,0,1
2023-10-09 16:41:04.863572706,C2025967620,0,1,0
2023-10-11 00:24:18.998886868,C276409392,1,0,0
2023-10-10 14:34:44.406868151,C1378412230,0,1,0
2023-10-11 12:11:52.509096687,C1487874353,0,1,0
2023-10-10 04:48:50.481872427,C599960999,0,1,0
2023-10-09 21:35:17.056944155,C599960999,0,1,0
2023-10-10 15:55:37.780481912,C1002759277,1,0,0
2023-10-10 15:43:40.693832912,C1632035340,0,0,1
2023-10-11 06:12:38.938893236,C1070277785,0,1,0
2023-10-09 16:01:51.254210640,C1781238594,0,1,0
2023-10-11 01:23:58.961366190,C1936493073,0,0,1
2023-10-11 07:05:54.265544528,C1171622243,0,0,1
2023-10-10 00:58:27.938807022,C1674674654,0,0,1
2023-10-09 20:55:06.330031650,C235397460,0,0,1
2023-10-10 00:48:43.005218724,C756645719,1,0,0
2023-10-09 16:27:16.325664742,C1803181641,0,1,0
2023-10-10 22:21:08.598215302,C341292164,0,1,0
2023-10-11 14:58:30.742250774,C1778762788,0,1,0
2023-10-10 10:26:02.008518998,C587016440,0,1,0
2023-10-11 13:40:21.196999668,C919751066,1,0,0
2023-10-09 18:15:07.843910199,C812882942,1,0,0
2023-10-10 10:12:24.886639622,C1195893546,0,0,1
2023-10-10 08:22:58.691395165,C879949041,0,0,1
2023-10-09 18:05:44.818574925,C126603077,0,0,1
2023-10-11 03:11:57.186570882,C877773949,0,1,0
2023-10-10 23:36:41.978952633,C161101673,0,0,1
2023-10-10 18:00:05.271397707,C407368472,0,0,1
2023-10-09 18:38:52.359712317,C433139335,0,0,1
2023-10-09 20:17:19.326120590,C2136008441,1,0,0
2023-10-10 15:12:52.887117655,C1700159150,0,1,0
2023-10-10 14:25:19.095441687,C182918114,0,0,1
2023-10-10 10:34:06.657453846,C1264224372,0,0,1
2023-10-10 15:23:46.924575452,C12284077,0,1,0
2023-10-11 06:31:32.649134413,C1370556911,1,0,0
2023-10-11 05:03:17.251607155,C744859144,0,1,0
2023-10-09 22:14:56.394639843,C1857263556,0,0,1
2023-10-10 18:41:17.705136651,C661876608,0,1,0
2023-10-11 07:48:23.168180119,C1938976805,0,1,0
2023-10-10 07:10:26.746995638,C1509603467,1,0,0
2023-10-10 21:28:19.397818290,C1474786056,0,1,0
2023-10-11 04:48:13.419762700,C1325422547,1,0,0
2023-10-11 08:39:27.801028785,C546957379,0,0,1
2023-10-10 04:49:07.456173702,C1258953485,0,1,0
2023-10-10 16:36:57.924647116,C1683471006,0,1,0
2023-10-10 19:23:29.979054340,C962830776,0,1,0
2023-10-11 00:38:04.256569174,C1510459992,0,0,1
2023-10-10 05:05:09.452055302,C1350082938,0,0,1
2023-10-11 08:19:16.829449335,C1760612790,0,0,1
2023-10-10 01:54:00.070098705,C1576250855,1,0,0
2023-10-11 00:55:21.410903083,C2119675022,0,0,1
2023-10-09 17:04:57.871367234,C2136553361,0,0,1
2023-10-10 08:30:16.150161523,C1699102063,1,0,0
2023-10-10 14:28:58.512034087,C2114634161,0,0,1
2023-10-11 08:36:29.760515859,C1558209795,0,1,0
2023-10-11 10:17:20.846169322,C485578112,0,1,0
2023-10-09 22:25:47.675164199,C248927068,1,0,0
2023-10-11 02:34:35.183587434,C1140073765,1,0,0
2023-10-09 20:48:05.929207027,C894204131,0,0,1
2023-10-10 14:16:54.267625832,C845102514,1,0,0
2023-10-10 03:05:36.543976591,C1207935724,0,0,1
2023-10-11 15:03:10.070331785,C249282739,1,0,0
2023-10-11 00:45:00.261161710,C1679033854,0,0,1
2023-10-10 02:19:42.202022880,C1728997564,0,0,1
2023-10-11 06:31:39.127462706,C131296547,0,1,0
2023-10-11 13:28:12.962036098,C993027768,0,0,1
2023-10-10 17:29:47.455111010,C1342037956,1,0,0
2023-10-09 16:31:27.703275718,C1087227796,0,1,0
2023-10-10 22:11:07.009784938,C2068909690,0,0,1
2023-10-10 03:53:46.526200725,C656405809,0,0,1
2023-10-11 09:16:10.454303811,C1719485237,0,0,1
2023-10-11 13:47:59.852296717,C1658450442,1,0,0
2023-10-11 04:08:50.227911321,C579648989,0,1,0
2023-10-11 06:01:24.317680545,C1607323693,0,0,1
2023-10-11 14:35:48.253862092,C1191796691,0,0,1
2023-10-10 13:21:31.664406839,C1296664552,0,1,0
2023-10-09 22:20:51.703205927,C763253161,1,0,0
2023-10-11 04:27:28.965189627,C1161927918,0,1,0
2023-10-10 13:01:34.814806952,C148765233,1,0,0
2023-10-10 16:51:27.100553549,C747353905,0,1,0
2023-10-11 13:34:32.163856681,C1791559714,0,1,0
2023-10-10 23:30:36.866531519,C1581709798,0,1,0
2023-10-11 10:08:46.483511617,C1480367576,0,1,0
2023-10-10 15:05:20.711338223,C1475317372,1,0,0
2023-10-11 01:14:19.488062372,C1546820736,1,0,0
2023-10-10 03:54:44.334365213,C1076053396,0,1,0
2023-10-10 02:40:24.271845945,C951578955,0,1,0
2023-10-10 10:04:11.968013697,C1936855292,0,1,0
2023-10-10 05:15:16.646533661,C1495681901,1,0,0
2023-10-10 10:23:47.177460390,C1155259690,1,0,0
2023-10-10 09:44:27.571831354,C1289997724,1,0,0
2023-10-10 03:47:36.219437736,C696052681,0,0,1
2023-10-10 04:21:59.322339349,C115986226,1,0,0
2023-10-11 08:04:49.203905416,C1476505660,1,0,0
2023-10-09 23:19:19.370704874,C1547534233,0,0,1
2023-10-10 12:31:05.934042987,C1035581047,0,0,1
2023-10-10 08:06:32.164300192,C656031620,0,1,0
2023-10-11 00:28:30.597273879,C856303631,1,0,0
2023-10-10 04:36:45.522737984,C1996249538,1,0,0
2023-10-10 08:47:12.254548982,C413242191,0,0,1
2023-10-10 06:33:41.227973390,C515794745,0,1,0
2023-10-10 07:31:14.287904280,C1715900756,0,1,0
2023-10-09 21:30:09.709619375,C1148635270,0,1,0
2023-10-10 03:44:40.097839047,C370861553,1,0,0
2023-10-09 22:26:12.788238469,C1435256152,0,1,0
2023-10-10 22:46:20.800658161,C1732307957,0,0,1
2023-10-11 08:55:17.325155325,C353502635,0,0,1
2023-10-10 07:07:27.159281038,C2126436338,1,0,0
2023-10-10 22:17:43.529186910,C1282628311,0,0,1
2023-10-11 02:14:08.688032813,C1810630647,0,0,1
2023-10-10 09:51:55.910725112,C1514973352,0,0,1
2023-10-11 09:25:24.992157702,C2027325203,1,0,0
2023-10-10 10:28:36.836719794,C1922157108,0,0,1
2023-10-11 00:19:52.275396445,C1996918734,0,1,0
2023-10-10 15:36:55.507606312,C194016923,0,1,0
2023-10-10 09:52:27.252634045,C1004300450,0,0,1
2023-10-10 12:29:01.663773757,C279066833,0,0,1
2023-10-10 13:28:53.033300510,C289653430,0,0,1
2023-10-09 19:12:41.570954384,C2087715408,1,0,0
2023-10-10 15:02:20.999986539,C259132706,0,0,1
2023-10-09 17:51:48.105293293,C1136859577,0,0,1
2023-10-09 21:46:42.402215290,C1392385769,1,0,0
2023-10-11 06:09:21.701265161,C46027917,0,1,0
2023-10-11 10:39:35.316676598,C1734948367,0,1,0
2023-10-11 15:09:14.635881684,C212188289,0,0,1
2023-10-10 14:18:48.423221736,C377517197,0,1,0
2023-10-10 19:55:57.184387407,C1778762788,0,0,1
2023-10-10 02:19:30.161161912,C2123693067,0,1,0
2023-10-10 08:41:23.859687901,C1644158733,0,1,0
2023-10-10 07:48:18.835852719,C1477378413,1,0,0
2023-10-09 21:01:57.445295057,C507179979,1,0,0
2023-10-11 14:01:19.212314803,C1440474435,0,1,0
2023-10-10 17:38:37.103991429,C1000148617,0,1,0
2023-10-10 18:18:38.034798970,C751887992,1,0,0
2023-10-10 23:16:10.972765219,C1967337226,0,1,0
2023-10-11 12:20:17.713346642,C103240070,1,0,0
2023-10-11 11:27:43.649285497,C1210957250,0,1,0
2023-10-10 17:08:21.517017836,C538394574,1,0,0
2023-10-11 13:46:33.743620402,C662948645,1,0,0
2023-10-11 13:52:40.609023999,C1981764666,1,0,0
